student_id,student_name,gender,age,department,semester,city,family_income_group,attendance_percentage,login_count,hours_studied_online,videos_watched,assignments_submitted,quiz_attempts,discussion_posts,ai_tool_usage_count,subject,internal_marks,practical_marks,final_exam_marks,total_marks,grade,cgpa,technical_skill_score,aptitude_score,communication_score,interview_score,internship_completed,placement_status,package_lpa,performance_label
101482,Student_101482,Male,21,CSE,6,Pune,Middle,74.63,30,12.59,22,5,11,3,6,Big Data,3.92,3.66,39.54,25.15,C,2.56,1.8,9.56,,0,No,Not Placed,0,Poor
101483,Student_101483,Male,19,ECE,5,Mumbai,Low,86.06,30,48.96,24,8,9,5,11,Big Data,24.23,25.53,62.08,66.24,B,6.67,46.03,47.23,83.99,67.83,Yes,Not Placed,0,Average
101484,Student_101484,Other,20,Data Science,4,Kolhapur,Low,73.28,39,16.13,19,10,11,4,5,Statistics,7.49,25.49,65.51,55.36,B,5.73,29.03,29.96,76.94,68.05,No,Not Placed,0,Average
101485,Student_101485,Other,23,AIML,5,Nashik,Middle,75.97,44,50.17,27,6,9,3,7,Deep Learning,19.4,15.52,50.65,50.23,C,5.06,46.82,51.0,56.82,37.2,No,Not Placed,0,Poor
101486,Student_101486,Female,22,Cyber Security,7,Nashik,Lower Middle,71.55,13,63.74,16,5,4,2,0,Deep Learning,22.85,19.9,65.47,63.15,B,6.11,56.76,56.65,29.05,54.15,Yes,Not Placed,0,Average
101487,Student_101487,Male,18,CSE,6,Mumbai,Middle,77.31,52,59.67,28,9,14,5,12,Apache Spark,26.29,17.17,85.48,73.9,A,7.48,67.62,60.81,56.16,75.98,No,Not Placed,0,Good
101488,Student_101488,Female,19,ECE,6,,Lower Middle,84.46,23,43.64,8,6,5,5,4,Big Data,40,26.76,71.41,83.55,A,8.33,64.82,70.38,46.52,64.17,No,Not Placed,0,Good
101489,Student_101489,Female,22,Cyber Security,4,Satara,Lower Middle,83.25,72,84.4,33,11,15,4,14,Machine Learning,34.96,17.19,72.09,73.73,A,6.83,56.7,52.4,76.27,66.07,No,Not Placed,0,Good
101490,Student_101490,Female,20,AIML,1,Nagpur,Middle,69.95,34,32.1,23,10,7,7,7,Apache Spark,14.87,12.46,51.97,45.45,C,4.5,65.65,37.33,47.98,49.84,Yes,Not Placed,0,Poor
101491,Student_101491,Male,18,Data Science,7,Mumbai,Low,65.04,11,46.3,9,6,7,7,0,Statistics,36.73,25.91,86.26,87.95,A+,9.05,77.15,87.9,49.22,54.48,Yes,Placed,4.72,Excellent
101492,Student_101492,Female,25,ECE,8,Nashik,Lower Middle,92.55,33,45.44,14,6,9,1,4,Deep Learning,19.86,24.5,68.7,65.57,B,6.87,100,78.2,54.27,74.04,No,Placed,8.88,Average
101493,Student_101493,Other,20,Data Science,2,Mumbai,High,86.08,48,59.93,35,12,14,11,6,Statistics,36.83,19.93,81.64,81.73,A,8.54,75.28,46.85,66.95,67.82,No,Not Placed,0,Good
101494,Student_101494,Other,21,IT,5,Mumbai,Middle,81.88,46,22.28,19,6,8,3,1,Statistics,24.88,17.57,51.55,56.15,B,6.12,61.82,52.62,40.33,61.12,No,Not Placed,0,Average
101495,Student_101495,,18,ECE,7,Nagpur,Low,79.44,33,63.89,29,10,14,6,7,Statistics,24.7,17.83,68.01,64.42,B,6.48,33.99,65.28,67.75,81.23,Yes,Placed,3.69,Average
101496,Student_101496,Female,25,ECE,2,Nagpur,High,81.35,34,88.15,23,8,9,5,6,Big Data,40,29.26,100,99.5,A+,9.62,83.11,100,31.14,96.3,Yes,Placed,9.98,Excellent
101497,Student_101497,Other,22,CSE,8,Nashik,Upper Middle,75.35,44,34.74,21,6,12,3,3,Deep Learning,19.21,16.7,62.45,56.77,B,6.01,,55.12,64.39,59.57,Yes,Not Placed,0,Average
101498,Student_101498,Other,18,Cyber Security,6,Pune,Low,80.88,54,60.31,28,9,15,5,6,Statistics,23.58,0,78.72,57.04,B,5.78,38.11,46.84,67.25,26.99,No,Not Placed,0,Average
101499,Student_101499,Male,23,ECE,5,Nashik,Upper Middle,75.74,50,37.96,27,11,17,10,7,Machine Learning,12.0,18.96,59.2,51.24,C,5.01,30.53,38.4,74.27,48.37,No,Not Placed,0,Poor
101500,Student_101500,,20,IT,1,Nagpur,High,65.95,13,34.17,12,7,7,2,3,Deep Learning,30.66,15.96,70.01,68.64,B,7.51,70.45,71.08,42.4,39.77,No,Not Placed,0,Average
101501,Student_101501,Other,19,Cyber Security,4,Nagpur,Low,78.65,47,60.92,27,10,11,3,8,Big Data,26.04,22.34,74.16,71.5,A,7.32,48.93,41.36,68.08,66.6,Yes,Placed,9.17,Good
101502,Student_101502,Male,20,ECE,3,Pune,Upper Middle,78.14,35,52.64,12,8,11,1,10,Statistics,39.29,23.34,79.11,84.58,A,8.39,83.77,57.48,42.79,57.98,No,Not Placed,0,Good
101503,Student_101503,Male,19,Data Science,8,Kolhapur,Lower Middle,74.38,41,71.94,24,6,10,5,9,Machine Learning,32.4,25.32,81.39,81.88,A,8.31,72.7,76.92,65.18,77.4,No,Not Placed,0,Good
101504,Student_101504,Female,25,AIML,6,Thane,Lower Middle,49.53,16,18.22,11,5,4,0,3,Statistics,21.88,13.91,40.54,45.95,C,4.85,34.92,59.37,21.06,40.21,No,Not Placed,0,Poor
101505,Student_101505,Male,25,ECE,5,Nashik,Upper Middle,78.48,24,46.99,22,10,10,6,11,Apache Spark,24.3,25.42,56.91,63.63,B,6.59,35.43,46.94,52.78,17.26,Yes,Not Placed,60,Average
101506,Student_101506,Female,19,AIML,4,Mumbai,Upper Middle,79.16,54,65.36,27,12,9,1,8,Statistics,34.35,25.74,86.57,86.21,A+,8.95,86.67,64.74,69.53,61.14,No,Placed,8.31,Excellent
101507,Student_101507,Female,25,ECE,2,Nagpur,Lower Middle,65.03,34,17.13,23,8,10,4,10,Apache Spark,15.01,8.46,31.96,32.88,C,3.38,18.8,,66.97,30.73,Yes,Not Placed,0,Poor
101508,Student_101508,Other,25,Cyber Security,7,Mumbai,High,110,34,0,19,4,10,3,4,Statistics,11.15,14.53,42.84,39.47,C,4.01,42.35,24.92,33.23,15.92,No,Not Placed,0,Poor
101509,Student_101509,Female,18,AIML,6,Mumbai,Lower Middle,71.91,40,26.14,30,10,12,3,6,NLP,14.91,14.94,27.84,35.07,C,4.05,25.78,45.69,46.96,46.07,No,Not Placed,0,Poor
101510,Student_101510,Male,18,IT,1,Nashik,Low,53.81,15,0,2,3,8,0,0,Machine Learning,12.62,12.71,34.49,35.18,C,3.89,3.83,47.0,37.21,40.01,Yes,Not Placed,45,Poor
101511,Student_101511,Other,20,ECE,6,Nashik,Upper Middle,74.71,34,29.77,23,10,15,10,9,Machine Learning,16.44,16.26,25.21,35.78,C,3.86,19.19,6.75,51.09,26.64,No,Not Placed,0,Poor
101512,Student_101512,Male,24,AIML,2,Nashik,Low,72.42,43,42.49,19,8,11,3,3,Apache Spark,27.11,19.7,58.03,62.49,B,6.37,60.21,49.51,63.37,66.82,No,Not Placed,0,Average
101513,Student_101513,Female,19,Data Science,7,Nashik,High,84.18,47,75.22,27,12,12,5,8,NLP,39.38,25.73,81.49,87.44,A+,9.13,69.27,91.78,70.5,76.26,Yes,Placed,6.91,Excellent
101514,Student_101514,Other,25,IT,4,Nagpur,Middle,87.76,54,54.57,25,8,12,7,7,Apache Spark,40,28.83,85.85,92.14,A+,9.38,90.96,41.78,58.17,86.84,No,Placed,6.47,Excellent
101515,Student_101515,Other,24,Cyber Security,1,Thane,High,76.76,17,61.18,24,8,11,5,3,Machine Learning,31.61,22.38,66.99,72.13,A,7.16,84.41,81.57,66.38,44.3,No,Not Placed,0,Good
101516,Student_101516,Male,23,AIML,2,Satara,Middle,64.75,37,63.25,35,10,14,7,7,Deep Learning,19.93,12.5,64.5,55.53,B,5.51,58.52,32.4,70.93,45.2,No,Not Placed,0,Average
101517,Student_101517,Male,22,AIML,8,Nagpur,Middle,74.85,38,36.01,21,9,11,1,5,Apache Spark,30.39,18.55,70.91,70.62,A,7.13,60.68,46.7,50.28,79.15,No,Not Placed,0,Good
101518,Student_101518,Male,22,AIML,4,Pune,High,83.41,53,36.18,20,7,10,7,11,Deep Learning,23.74,19.69,61.16,61.51,B,6.47,71.94,55.3,67.09,60.01,Yes,Not Placed,0,Average
101519,Student_101519,Other,24,AIML,5,Mumbai,High,82.6,40,84.37,23,10,13,8,8,Deep Learning,40,24.11,54.94,73.54,A,7.28,76.97,52.9,56.66,81.83,Yes,Not Placed,0,Good
101520,Student_101520,Other,20,Cyber Security,7,Nagpur,Upper Middle,92.48,41,73.24,25,9,14,6,12,Machine Learning,26.51,22.52,49.54,59.67,B,5.52,38.35,39.66,69.97,44.71,Yes,Not Placed,0,Average
101521,Student_101521,Other,25,IT,6,Satara,,125,54,48.76,22,7,12,7,8,NLP,32.38,19.7,65.25,70.04,A,6.94,72.45,67.04,73.12,58.37,Yes,Not Placed,0,Good
101522,Student_101522,Female,21,Data Science,5,Thane,Middle,79.33,37,46.65,14,9,8,3,8,Deep Learning,23.1,25.18,69.49,68.86,B,7.02,70.72,69.12,51.51,43.3,No,Not Placed,0,Average
101523,Student_101523,Other,23,Cyber Security,8,Satara,Upper Middle,90.64,71,63.67,31,12,12,11,11,NLP,40,18.21,77.07,80.68,A,8.23,77.82,65.18,67.68,75.9,No,Placed,5.08,Good
101524,Student_101524,Other,22,CSE,7,Kolhapur,High,74.21,34,43.1,17,7,10,3,4,Machine Learning,24.87,21.55,44.05,55.04,B,5.61,43.89,38.87,55.59,17.6,No,Not Placed,0,Average
101525,Student_101525,Female,22,IT,4,,Upper Middle,79.77,27,19.62,16,8,8,3,2,Big Data,21.25,19.78,38.0,48.13,C,4.95,42.16,,55.56,70.0,No,Not Placed,0,Poor
101526,Student_101526,,20,ECE,4,Kolhapur,Middle,65.1,32,34.93,22,5,11,4,8,Big Data,25.69,12.66,56.67,56.04,B,5.38,58.92,48.34,61.04,31.34,No,Not Placed,0,Average
101527,Student_101527,Female,22,Cyber Security,7,Mumbai,High,70.31,52,70.44,22,11,13,3,7,Machine Learning,23.45,19.94,81.41,71.59,A,7.31,68.71,57.17,55.9,70.79,No,Placed,13.68,Good
101528,Student_101528,Female,22,IT,2,Pune,Middle,66.38,31,54.17,18,7,4,1,2,Apache Spark,26.33,13.65,59.13,58.41,B,6.01,57.29,57.82,46.05,55.89,Yes,Not Placed,0,Average
101529,Student_101529,Male,25,ECE,6,Mumbai,Low,50.73,18,4.25,11,7,7,0,1,Statistics,10.26,15.27,36.58,36.17,C,3.87,26.43,42.29,46.02,35.89,No,Not Placed,0,Poor
101530,Student_101530,Other,19,IT,3,,Middle,78.14,45,77.66,24,10,17,7,12,NLP,39.57,30,66.56,82.96,A,8.61,63.15,56.99,,77.15,No,Not Placed,0,Good
101531,Student_101531,Other,24,IT,5,Nashik,Lower Middle,64.89,32,26.4,25,10,8,2,4,Deep Learning,25.31,16.33,64.44,62.09,B,6.15,55.79,49.45,66.13,39.9,No,Not Placed,0,Average
101532,Student_101532,Female,23,Cyber Security,4,Pune,Lower Middle,76.65,48,37.72,19,8,10,3,8,NLP,34.05,22.39,65.71,73.32,A,7.33,62.88,65.99,,65.5,Yes,Not Placed,0,Good
101533,Student_101533,Male,25,CSE,2,Thane,High,76.42,42,75.67,16,8,9,5,6,Big Data,39.75,29.31,83.86,91.28,A+,9.06,78.69,77.07,54.79,,Yes,Placed,13.11,Excellent
101534,Student_101534,Other,18,Cyber Security,5,Satara,High,78.94,28,56.62,22,10,9,2,6,NLP,28.47,23.07,100,86.73,A+,8.76,73.94,75.96,47.55,55.86,Yes,Placed,13.47,Excellent
101535,Student_101535,Male,23,ECE,6,Nashik,Lower Middle,87.5,68,80.81,25,10,14,4,8,Statistics,38.11,16.99,79.57,79.7,A,7.92,91.89,75.81,76.92,83.75,Yes,Placed,7.77,Good
101536,Student_101536,Other,22,Cyber Security,6,Nashik,High,50.94,0,12.44,7,2,1,0,0,Big Data,16.37,14.77,27.24,35.75,C,3.53,12.6,34.25,13.08,0,No,Not Placed,0,Poor
101537,Student_101537,Other,22,CSE,3,Satara,Middle,74.22,49,68.16,22,5,12,1,9,Machine Learning,29.51,24.11,53.03,64.72,B,6.59,57.65,35.5,53.88,56.18,No,Not Placed,0,Average
101538,Student_101538,Other,21,AIML,7,Pune,Middle,92.1,51,91.3,18,11,7,5,7,NLP,40,30,99.83,99.91,A+,10,89.84,85.49,,85.7,Yes,Placed,3.14,Excellent
101539,Student_101539,Other,21,Cyber Security,8,Nagpur,Lower Middle,83.49,31,47.68,32,9,12,6,6,NLP,,25.51,62.21,73.9,A,7.3,71.73,59.54,61.71,61.15,No,Not Placed,0,Good
101540,Student_101540,Male,22,IT,1,Satara,Low,74.85,45,52.26,22,10,9,5,3,Big Data,,29.35,90.02,91.84,A+,9.5,81.03,68.32,56.53,67.11,Yes,Placed,3.29,Excellent
101541,Student_101541,Other,21,AIML,7,Pune,Upper Middle,78.43,50,78.72,36,10,14,7,5,Statistics,40,30,84.88,92.44,A+,9.36,87.82,100,77.27,71.24,No,Placed,13.75,Excellent
101542,Student_101542,Male,21,IT,4,Nashik,Middle,70.18,24,6.4,15,5,6,4,7,Machine Learning,24.28,28.2,54.18,64.09,B,6.53,48.16,60.6,26.31,40.56,No,Not Placed,0,Average
101543,Student_101543,Other,19,IT,1,Pune,Middle,69.59,32,,20,5,8,0,6,Deep Learning,18.19,13.46,47.26,46.25,C,4.53,59.0,49.9,32.64,27.79,No,Not Placed,0,Poor
101544,Student_101544,Other,24,Data Science,8,Nagpur,High,62.48,29,11.86,13,6,6,2,6,Deep Learning,20.13,17.54,46.93,50.26,C,4.83,25.02,73.19,65.53,22.83,Yes,Not Placed,0,Poor
101545,Student_101545,Male,18,CSE,1,Pune,Middle,70.58,27,62.39,22,8,8,3,6,Big Data,35.12,23.47,81.62,82.8,A,8.19,72.5,51.64,56.78,80.59,No,Placed,5.97,Good
101546,Student_101546,Male,22,AIML,7,Nagpur,Low,82.39,34,55.13,24,9,8,6,6,Machine Learning,31.71,30,82.04,84.81,A,8.29,78.85,54.53,51.58,73.22,No,Not Placed,0,Good
101547,Student_101547,Female,22,AIML,2,Nashik,Lower Middle,,8,7.95,7,6,1,3,3,Machine Learning,,13.67,50.17,50.64,C,5.03,33.21,40.48,3.61,31.01,No,Not Placed,0,Poor
101548,Student_101548,Male,21,AIML,3,Mumbai,Low,74.28,51,43.51,23,10,16,9,9,NLP,33.84,21.29,65.59,72.37,A,7.0,56.33,49.72,51.99,40.96,No,Not Placed,0,Good
101549,Student_101549,Female,22,AIML,7,Nashik,Middle,,53,75.5,34,8,14,9,12,Apache Spark,40,24.31,82.16,87.29,A+,8.79,94.14,77.44,50.05,96.12,Yes,Placed,8.82,Excellent
101550,Student_101550,Female,20,ECE,2,Mumbai,Upper Middle,80.52,36,54.92,18,6,9,4,5,Big Data,20.18,14.75,58.66,54.3,C,5.32,65.11,58.73,42.39,60.92,Yes,Not Placed,0,Poor
101551,Student_101551,Male,23,IT,5,Pune,High,78.05,39,,20,6,8,4,5,Machine Learning,,23.4,66.95,65.34,B,6.73,28.7,50.08,44.06,40.21,No,Not Placed,0,Average
101552,Student_101552,Male,19,IT,5,Satara,,72.65,17,40.88,16,7,11,0,5,Machine Learning,30.33,19.67,77.34,74.53,A,7.29,92.84,76.33,45.22,67.37,Yes,Not Placed,0,Good
101553,Student_101553,Other,23,Cyber Security,7,Satara,Lower Middle,66.14,23,14.82,,4,4,0,1,Machine Learning,17.27,15.54,53.89,50.25,C,5.0,59.6,45.48,30.44,40.54,No,Not Placed,0,Poor
101554,Student_101554,Other,19,Cyber Security,1,Mumbai,Middle,93.31,43,55.14,19,7,9,1,7,Big Data,37.08,25.69,89.78,89.83,A+,8.99,95.27,75.43,48.05,65.7,Yes,Placed,3.81,Excellent
101555,Student_101555,Female,21,Cyber Security,8,Satara,Lower Middle,84.47,58,43.9,28,9,14,5,7,Big Data,24.36,18.26,62.78,61.84,B,5.93,40.15,37.82,71.2,27.73,No,Not Placed,0,Average
101556,Student_101556,Male,23,Cyber Security,1,Mumbai,Upper Middle,81.78,27,28.82,19,9,11,1,7,Apache Spark,21.41,20.8,62.05,60.94,B,5.86,47.68,58.78,,39.8,Yes,Not Placed,0,Average
101557,Student_101557,Female,19,Cyber Security,8,Mumbai,Low,78.66,36,49.33,26,8,10,6,4,Big Data,16.5,18.03,51.38,50.09,C,5.23,55.22,,65.69,42.38,No,Placed,10.53,Poor
101558,Student_101558,Male,19,IT,1,Thane,Upper Middle,64.36,30,18.69,9,3,8,2,3,Big Data,12.3,9.57,,41.76,C,4.89,46.24,26.29,36.15,39.99,No,Not Placed,0,Poor
101559,Student_101559,Other,23,ECE,7,Thane,Middle,65.29,9,13.3,20,4,4,6,7,Big Data,15.01,13.02,53.11,46.49,C,4.68,25.86,41.25,55.2,36.98,No,Not Placed,0,Poor
101560,Student_101560,Other,25,Data Science,8,Nagpur,Low,65.32,51,48.08,13,9,10,5,5,Machine Learning,27.4,27.89,59.53,68.91,B,6.96,56.46,64.4,64.18,39.14,No,Placed,10.5,Average
101561,Student_101561,Female,23,Data Science,7,Nagpur,High,68.44,22,32.72,23,7,10,0,6,Machine Learning,27.62,18.18,58.64,62.15,B,5.96,46.47,36.6,65.7,15.73,Yes,Not Placed,0,Average
101562,Student_101562,Male,22,Cyber Security,8,Thane,High,77.77,65,20.04,21,6,12,4,6,Apache Spark,20.86,14.41,48.81,49.65,C,5.2,23.36,19.95,43.97,0,Yes,Not Placed,0,Poor
101563,Student_101563,Female,22,IT,8,Mumbai,High,58.2,27,40.12,17,5,11,0,2,Big Data,25.54,19.38,53.96,59.06,B,5.84,52.41,66.04,46.77,30.61,Yes,Not Placed,0,Average
101564,Student_101564,Male,19,ECE,2,Mumbai,Upper Middle,76.38,15,42.52,21,6,9,5,7,Big Data,24.7,25.6,68.26,69.72,B,6.74,47.56,56.29,54.45,50.96,No,Not Placed,0,Average
101565,Student_101565,Female,21,ECE,7,Satara,High,70.82,24,30.14,15,6,9,0,4,Deep Learning,25.11,18.09,73.79,67.79,B,6.68,62.98,78.11,46.21,35.32,Yes,Not Placed,0,Average
101566,Student_101566,,24,CSE,5,Thane,Lower Middle,63.52,13,8.59,16,9,7,1,0,Machine Learning,17.74,12.14,31.6,37.2,C,3.86,43.1,36.34,37.79,43.53,Yes,Not Placed,0,Poor
101567,Student_101567,Male,21,ECE,7,Nagpur,,83.24,61,79.91,35,11,13,8,9,Machine Learning,27.44,25.0,76.57,75.53,A,7.16,63.76,26.89,100,,Yes,Not Placed,0,Good
101568,Student_101568,Male,19,AIML,2,Mumbai,High,83.2,24,30.99,16,6,6,2,3,Big Data,19.79,23.36,55.02,57.92,B,5.69,59.69,46.63,57.37,40.06,No,Not Placed,0,Average
101569,Student_101569,Female,18,IT,4,Pune,Lower Middle,,46,57.04,23,10,9,4,12,Machine Learning,26.28,16.38,63.22,62.24,B,5.88,60.84,42.93,63.84,,No,Not Placed,0,Average
101570,Student_101570,Other,18,ECE,8,Nagpur,Upper Middle,44.1,26,22.12,14,3,4,2,0,NLP,24.03,18.38,61.71,61.13,B,5.75,58.59,72.58,42.09,17.86,No,Not Placed,0,Average
101571,Student_101571,Male,22,Data Science,2,Thane,High,92.54,67,80.18,37,11,20,8,11,NLP,18.73,16.72,46.52,48.45,C,4.48,36.58,46.12,100,41.53,No,Not Placed,0,Poor
101572,Student_101572,Female,25,Cyber Security,6,Pune,Low,,22,30.12,2,5,4,0,1,Deep Learning,28.49,16.85,55.92,60.56,B,6.2,40.58,51.64,68.17,13.74,Yes,Not Placed,0,Average
101573,Student_101573,Male,18,IT,4,Nashik,Middle,52.58,14,9.12,16,2,4,2,0,Apache Spark,13.0,13.72,50.0,43.9,C,4.25,18.69,41.4,23.02,3.3,Yes,Not Placed,0,Poor
101574,Student_101574,Female,24,Cyber Security,5,Nashik,Upper Middle,64.02,27,39.91,12,11,10,2,5,NLP,21.62,25.11,67.89,66.9,B,6.72,77.65,55.72,42.0,52.41,No,Not Placed,0,Average
101575,Student_101575,Male,25,CSE,6,Nashik,High,96.07,59,73.98,44,11,15,9,12,Statistics,31.18,25.61,83.35,82.13,A,8.21,91.28,69.39,89.09,90.12,No,Placed,11.18,Good
101576,Student_101576,Male,20,Cyber Security,4,Pune,Low,62.31,57,25.34,20,8,9,6,8,Apache Spark,20.89,15.01,44.16,47.76,C,4.64,60.03,50.87,50.59,51.21,Yes,Not Placed,0,Poor
101577,Student_101577,Male,21,Cyber Security,6,Pune,,54.85,19,,8,7,8,4,1,Big Data,19.47,20.88,40.12,48.58,C,5.22,38.83,50.19,56.04,21.36,Yes,Not Placed,0,Poor
101578,Student_101578,Male,25,IT,5,Mumbai,Middle,61.98,15,32.79,10,5,5,1,0,Machine Learning,23.18,17.5,66.56,62.34,B,6.49,68.89,62.24,58.21,42.18,Yes,Not Placed,0,Average
101579,Student_101579,Other,23,CSE,3,Satara,Middle,5,49,78.42,23,12,13,4,4,NLP,40,22.45,71.63,80.78,A,8.23,63.17,65.23,55.67,74.93,No,Not Placed,0,Good
101580,Student_101580,Other,18,AIML,7,Satara,Middle,89.52,42,62.96,23,10,10,6,9,Big Data,29.06,20.12,81.61,76.02,A,7.91,48.77,51.72,69.78,54.39,Yes,Placed,7.25,Good
101581,Student_101581,Other,22,IT,7,Satara,Middle,77.56,39,36.93,22,7,13,0,7,Big Data,20.86,19.25,60.21,58.59,B,5.88,48.11,56.06,50.89,55.69,No,Not Placed,0,Average
101582,Student_101582,Male,60,Cyber Security,4,Mumbai,High,76.11,50,56.76,22,10,12,4,3,Big Data,33.34,20.8,59.15,68.44,B,6.31,65.3,74.99,45.96,70.81,Yes,Not Placed,0,Average
101583,Student_101583,Male,22,AIML,3,Thane,Low,81.53,62,79.04,30,11,17,8,13,Big Data,27.38,21.48,64.54,67.12,B,6.75,60.89,43.24,94.54,57.2,No,Placed,9.8,Average
101584,Student_101584,Female,21,Data Science,6,Satara,Lower Middle,,71,76.42,34,12,17,6,11,NLP,,30,93.18,90.12,A+,8.8,72.23,48.35,73.26,67.17,Yes,Placed,5.43,Excellent
101585,Student_101585,Other,22,Cyber Security,8,Nashik,High,73.27,40,50.47,20,11,12,7,3,Big Data,28.56,25.72,48.09,62.61,B,6.45,39.57,32.94,56.55,16.2,Yes,Not Placed,0,Average
101586,Student_101586,Male,19,IT,7,Pune,,81.44,39,55.6,31,12,11,6,9,Big Data,30.66,24.34,77.01,77.73,A,7.89,62.0,42.48,,68.88,No,Not Placed,0,Good
101587,Student_101587,Male,25,Data Science,7,Satara,Upper Middle,85.39,55,60.23,32,11,15,8,11,Deep Learning,28.1,25.04,67.93,71.73,A,7.0,58.08,42.06,71.49,57.21,Yes,Placed,10.85,Good
101588,Student_101588,Female,18,CSE,1,Mumbai,High,68.23,32,14.16,7,9,7,4,1,Big Data,10.36,12.23,,39.43,C,4.01,33.4,36.13,39.89,28.26,No,Not Placed,0,Poor
101589,Student_101589,Other,19,IT,7,Pune,Upper Middle,66.29,26,23.03,23,12,8,3,4,Deep Learning,10.12,6.86,36.23,30.28,C,3.03,17.86,30.67,50.68,6.55,No,Not Placed,0,Poor
101590,Student_101590,Female,20,ECE,5,Satara,Low,,40,44.73,27,12,15,9,9,NLP,26.66,24.66,67.91,70.39,A,6.86,51.71,44.66,55.79,58.13,No,Placed,12.76,Good
101591,Student_101591,Male,19,IT,3,Pune,Lower Middle,62.6,25,17.56,14,3,8,0,2,Big Data,24.13,11.15,56.23,53.65,C,5.81,33.98,51.01,57.55,32.39,No,Not Placed,0,Poor
101592,Student_101592,Female,20,Cyber Security,5,Kolhapur,Upper Middle,60.83,27,41.98,23,8,8,4,4,NLP,12.64,17.45,34.63,38.43,C,3.82,39.41,35.95,56.64,64.43,No,Not Placed,0,Poor
101593,Student_101593,Male,18,AIML,6,Thane,Low,73.82,36,56.62,17,9,14,6,8,Statistics,19.2,15.11,64.11,56.53,B,5.77,,65.96,52.95,63.19,No,Not Placed,0,Average
101594,Student_101594,Female,24,AIML,5,Pune,High,68.96,31,40.48,15,9,10,1,2,Statistics,32.55,28.5,87.29,87.06,A+,8.93,75.8,58.05,47.21,58.54,No,Not Placed,0,Excellent
101595,Student_101595,Female,21,Data Science,3,Pune,Low,70.16,46,53.17,22,7,9,6,5,Statistics,27.86,19.63,57.03,62.5,B,6.57,75.85,35.28,58.3,55.22,No,Not Placed,0,Average
101596,Student_101596,Female,22,Data Science,5,Kolhapur,High,73.17,16,54.86,16,5,9,5,6,Big Data,,19.04,,57.78,B,5.74,56.18,49.92,59.08,47.72,No,Not Placed,0,Average
101597,Student_101597,Male,22,CSE,1,Nashik,Upper Middle,66.93,17,30.74,15,7,8,1,3,NLP,28.92,17.14,47.91,57.07,B,5.88,60.77,36.28,67.52,23.4,No,Not Placed,0,Average
101598,Student_101598,Male,25,Data Science,5,Kolhapur,Middle,64.14,29,21.72,10,5,1,1,3,Machine Learning,17.08,18.39,68.8,59.47,B,6.22,50.5,55.11,38.44,43.86,No,Not Placed,0,Average
101599,Student_101599,Male,23,AIML,3,Nagpur,Low,73.87,34,40.04,28,6,6,7,8,Deep Learning,22.26,28.15,66.07,68.5,B,7.17,57.98,52.24,63.2,32.82,No,Not Placed,0,Average
101600,Student_101600,Male,20,IT,5,Satara,Middle,49.4,3,8.69,2,3,2,0,0,Big Data,28.99,18.48,62.27,65.2,B,6.58,64.24,79.72,,53.03,Yes,Placed,11.33,Average
101601,Student_101601,Other,22,Data Science,1,Satara,Low,66.27,10,34.48,19,8,9,0,0,Big Data,25.7,24.99,59.36,65.62,B,6.83,59.33,73.42,35.87,45.74,Yes,Not Placed,0,Average
101602,Student_101602,Male,22,Cyber Security,2,,Middle,95.19,59,79.1,46,12,18,11,16,NLP,25.54,28.8,89.09,82.9,A,8.52,96.95,67.8,96.53,85.69,No,Placed,11.08,Good
101603,Student_101603,Female,19,ECE,7,Nashik,High,77.45,32,53.02,19,8,10,2,6,NLP,35.08,18.22,68.18,72.55,A,7.12,40.69,67.13,46.06,38.65,Yes,Not Placed,0,Good
101604,Student_101604,Female,25,Data Science,7,Nagpur,Middle,81.18,34,38.86,17,5,13,4,7,Deep Learning,23.94,24.42,58.19,63.32,B,6.02,37.33,34.2,46.18,36.95,No,Not Placed,0,Average
101605,Student_101605,Other,18,IT,7,Kolhapur,Middle,59.91,33,31.22,19,6,9,5,7,NLP,20.14,19.16,52.93,54.34,C,5.42,39.52,23.11,57.9,35.53,No,Not Placed,0,Poor
101606,Student_101606,Male,22,IT,6,Mumbai,Low,80.35,35,45.17,15,5,10,6,8,Machine Learning,26.93,17.55,66.91,65.35,B,6.39,45.56,44.48,43.24,40.87,No,Not Placed,0,Average
101607,Student_101607,Male,18,Data Science,4,Mumbai,Upper Middle,64.2,30,15.17,9,5,8,0,6,Statistics,40,26.08,80.99,87.88,A+,8.36,91.69,87.36,51.41,78.86,Yes,Placed,4.77,Excellent
101608,Student_101608,Other,25,CSE,4,Satara,Upper Middle,50.04,13,13.0,2,4,7,1,0,Machine Learning,15.72,17.56,39.75,43.37,C,4.03,34.02,36.04,12.11,26.37,No,Not Placed,0,Poor
101609,Student_101609,Female,21,CSE,2,Thane,High,48.34,28,5.69,10,5,8,0,0,NLP,14.09,11.46,18.99,27.7,C,2.59,11.77,37.67,47.79,24.82,Yes,Not Placed,0,Poor
101610,Student_101610,Other,25,CSE,8,Nashik,Low,68.55,20,25.42,11,6,10,3,2,Apache Spark,11.98,6.49,38.18,32.4,C,3.27,25.02,40.86,45.75,25.82,No,Not Placed,0,Poor
